0,1,2,3,4,normalized_used_price
1.039077861321831,-0.2839124501381404,0.4005987959476337,-0.9790628687894011,0.046311743497425735,4.307572449
2.148938069161049,-0.7988657953987565,-0.37169688910168897,0.6283646160231497,0.10880872529813143,5.162096647
1.9959797753830975,-0.8086659731423085,-0.2426900770442387,0.5225088706604418,0.15843959220522946,5.111083765
2.2564597336731955,-0.6878325243502068,-0.3967704935680052,0.5601404817842174,0.8206956034165025,5.135386588
1.2332388097737008,-0.20141969399453208,0.2955398607124271,-0.908194752352202,0.18489343959941837,4.389994804
1.2523837142828709,-0.24273731133553608,0.30717772910073743,-0.8956311795586962,0.14839639485711195,4.413888608
0.9413800501161845,-0.2458920025733973,0.3960256831392347,-0.9716558321211456,0.027162076429907724,3.878259375
1.2292209091830744,-0.24476771264166747,0.3114408433211127,-0.8842219887982562,0.10018136840030979,4.729421148
1.5223353705357794,-0.3380359973780453,0.23548181388286477,-0.8177980857107292,0.08003345556434194,4.886054204
1.3290797637641742,-0.20245939060129556,0.22782467576186113,-0.7835167532502915,0.1503844992036095,4.773223771
1.11028138124715,-0.23028328415679233,0.33108836481858034,-0.9214053081244413,0.04881535272793385,4.26703657
1.2447796220618368,-0.18378810908188944,0.26490881944606426,-0.8681857546806365,0.1802718586143599,4.657383057
1.9864280657522921,-0.6238103436203718,-0.5537601935109071,0.9071044605282987,0.07210100126689999,5.383255763
1.2510533117357459,-0.19557670479846886,0.1441166111434455,-0.6949767751322127,0.05924321113877409,4.617592706
0.7987707092443741,-0.2067292533210187,0.3317267989748769,-0.8766457573476816,0.015543223660591715,4.111365547
1.0435968932212085,-0.20508514231708475,0.24760736039650294,-0.792333128562251,0.11965068176171953,4.411221293
1.723493281230882,-0.29711996555044323,-0.05626234388342419,-0.5278683725039983,-0.05932976212858758,5.022366217
1.2493608882428193,-0.15239193145656366,0.10602016601553857,-0.6683705063965034,0.10632752238218868,4.777020443
0.8042020097025888,-0.04421749420378062,0.20487160630747883,-0.7231459459781057,0.011055009999270293,4.248638089
1.1242658440013966,-0.14610697919995427,0.23481287979904691,-0.7870202353819349,0.49114469561681645,4.267877613
1.1440001060317402,-0.15418115446045377,0.20268399848200513,-0.7649504780456299,0.304937086166527,4.556295018
-1.616934066438319,0.8688261986627254,-0.1668617084896489,0.2402444714958825,0.5510011366503255,4.45213555
1.0489206527489425,-0.15150676532456542,0.1044761742696444,-0.5119049449350468,-0.1846618471966111,4.560800238
0.9427921055404931,0.023486994190590575,-0.01651418813183878,-0.31839821728934836,-0.2899362394682165,4.595624773
0.8126820197954124,0.0474755054762276,0.03908817955544051,-0.397508682167923,-0.19242501093755496,4.426521875
1.2410109632984254,-0.12920847355629464,0.010898336599153258,-0.33770949006831286,-0.14846322170358398,5.213467289
1.1118127791775654,0.019965937172360015,-0.06844858540135595,-0.28995610778758735,-0.19516593746567967,4.636668853
2.1387816810542404,-1.2083298572461258,0.03966262728090075,0.7040733032555526,-0.19359101422121666,4.905496976
2.106954678718318,-1.1035693965622317,-0.029703057399419714,0.783699903058234,-0.21175617767225513,4.820442843
1.593183470491065,-0.5232174679683457,0.4300184731696045,-0.5058468390968761,-0.1397806187584858,4.577901759
1.5859273306881145,-0.5491516890560053,0.45187502121527623,-0.5356789447278082,-0.13925313131081868,4.872828107
1.2359833071270965,-0.492743242990199,0.5923895802646101,-0.7398797613751478,0.21628815123860906,4.170533701
2.2649828968380876,-1.1830423652091204,-0.05924014642850838,0.8854323543971748,-0.1978626174404713,4.709440107
1.8115587124061918,-0.5289431284460859,0.4510224493298306,-0.604354544852648,0.621173318802842,5.133088887
2.557059122656672,-1.235771563359724,-0.12283577996186956,1.0536718117225063,-0.08366399933824951,6.153455837
1.3745834035773885,-0.5644238044446531,0.5640970908039915,-0.6603500544611438,-0.0589627191245372,4.644390899
2.53353330675953,-1.132179868026732,-0.07958087151468722,0.845006517271568,0.588978008154747,5.18245748
1.3609444036776168,-0.5980020061378409,0.5896932670324733,-0.6956735914472167,-0.059732662459824,4.322143925
1.5253411081607458,-0.4354076031447396,0.26971451561793097,-0.2659521372683946,-0.1031250235338413,5.065439086
1.599935343117719,-0.5763738842436357,0.3399511433567864,-0.3203609800210503,-0.13209542063396773,4.931375613
1.8034532553576894,-0.4616749196074479,0.29299798978975217,-0.3467270220949148,0.6385895431377033,4.997685135
1.8551864662443263,-0.7043278512149794,0.2822983182811325,-0.3663393505028559,-0.26872296909351545,4.99653637
1.434450544654775,-0.42494199692460516,0.28557703983585336,-0.29127141520531064,-0.17677772617396495,4.537426534
1.165263076782458,-0.3471489794334492,0.36392152231437336,-0.39586834377551505,-0.09748383360652504,4.705286977
2.6129519393662863,-1.1776707768657946,-0.3848150579386626,1.4979175098696458,-0.1108548253330252,5.674182005
2.1005592405187707,-0.9556411794489987,-0.23625040299402894,1.1060314949897296,-0.155029188314681,5.380450196
1.6395855387920497,-0.5603034083465261,0.35355223797256646,-0.345643675253454,-0.06680491118074892,5.014826499
1.9140627049851444,-0.6845525735448242,0.24882939947429944,-0.31093042494058115,-0.26230366724807663,5.143474781
1.3960024374441857,-0.47405893847686165,0.361581059003985,-0.4210528747878892,-0.1348377768641183,4.839293241
1.6860510927293193,-0.4738143709973889,0.3638910413242093,-0.4854816264285597,0.6561569374751406,4.936629881
1.5729636573691856,-0.39246733074561585,0.2879835471738448,-0.2992688731527443,0.2935593831397843,5.294259143
1.4398775121164828,-0.35045962851936446,0.31615881814416136,-0.37285124746134624,0.26322201756060315,5.001190835
2.014355421937947,-0.6544898894168735,0.16215362082916163,-0.157885934751617,-0.29061782844105444,5.428204627
2.0061278919675707,-0.6815950918413323,0.18700946167086804,-0.19131824515806026,-0.289384553114025,5.378560054
1.6887045835226229,-0.6352757882049923,0.3331672104431382,-0.3773539702589305,-0.20766169196233006,5.058853866
1.4080235383567106,-0.4255336847289924,0.3247243566919929,-0.35595572384828617,-0.1543885226004339,5.043683148
1.4431611248727936,-0.4612192416545754,0.34688535430451295,-0.39070190236322816,-0.10498141267093834,4.607467545
-1.0904658227736252,-0.855540706111914,0.15058663493969937,-0.07577044080259888,-0.18353805948722804,3.579343567
-1.1698253860673435,-0.7889612062005446,0.029192494957767066,0.03824362578187448,0.15664953752678948,3.982295058
1.087775984265615,-0.14914784008510548,0.35604215395099315,-0.7787972686964526,0.25671085309529074,4.282068168
1.0938041445287399,-0.20006804005858478,0.36248637747146994,-0.7346570393567777,0.14202506921952623,4.363608049
0.9942767134471483,-0.15474497076433869,0.3715683300165285,-0.7732148505523601,0.13186733931902478,4.181439269
0.9698215836763873,-0.14878975542923448,0.23290799988691388,-0.5853538317655316,0.004380364920541993,4.555244377
0.9486805770457033,-0.05868312402220037,0.17936670405661542,-0.52368131947404,-0.003741336409329735,4.416669578
0.7846941194639204,-0.13142874785003733,0.3516281208944007,-0.7047064770527637,-0.015633269515642322,3.989909544
-1.192525468564679,-0.6065950520093847,0.03662797768326,-0.21353586996971988,0.017131661327987196,3.495598057
1.3733406863788638,-0.122814697396944,-0.38973590692169136,-0.8518353459375494,2.311182073393775,4.726768158
-0.22853815237011496,-0.7915361482280181,-0.5343868770972151,-0.5063450228016093,2.2443985595904667,5.214881408
0.7188933873161092,-0.13349156906713383,-0.2442584702858018,-0.7851842559098434,1.3764259007426842,3.940610462
0.919043756319886,0.016178972776068504,-0.44283641640602134,-0.672811614650814,1.777513277164253,4.779375562
0.809593191000129,-0.019144811441432975,-0.3751234722970809,-0.7012125996351054,1.7593820506449502,4.463721822
0.6085805135363047,0.0008260713617855007,-0.33968498932201896,-0.6908371616248593,1.5096896344836406,3.896096855
1.1964023447036054,-0.19658936616814812,-0.44986799079311846,-0.5751814327435448,1.4396670932740834,4.423648309
2.0998195317000365,-0.7870190081885382,-1.1665798741098055,0.8851698130711178,1.3352632983302268,5.342812606
1.0361774513693847,-0.07968915476900748,-0.49314027183213355,-0.5667982850218588,1.414080066414936,4.676839473
0.6893594089095847,0.231993296918214,-0.8880615301051052,-0.21166829450751729,2.4758142880032485,5.056182109
1.3617846136474068,-0.22369442864868097,1.8581928982241063,0.43359158037930423,0.5644892076740122,4.879082894
1.2021280444984972,-0.1677919068229809,1.8621791200872613,0.39462287646913957,0.5523970032340249,4.350148896
0.7010073989799587,-0.29330272250813777,2.0528206931955633,0.011700535703620266,-0.10567704317848864,3.875566468
2.0264875775065208,-0.6734442724615523,1.378407807654117,2.065725924727533,0.6548045642399902,4.734442522
2.008673469863699,-0.7877911695275736,1.430261481890635,1.8883971984646715,0.6295591180753299,5.476463552
1.2269227896268686,-0.29239659717767974,1.905264894342295,0.261810282253549,0.5332085402706892,4.636959508
1.0219423430020673,-0.23714585399925314,1.907124582139323,0.2183266685656297,0.4677547377706731,4.230767603
